x-axis,1,2,3
-83.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-83.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-83.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-83.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-82.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-82.6000E-03,-188.4422E-03,-201.0050E-03,+0.0E+00
-82.4000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-82.2000E-03,-201.0050E-03,-389.4472E-03,-201.0050E-03
-82.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-81.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-81.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-81.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-81.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-81.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-80.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-80.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-80.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-80.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-80.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-79.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-79.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-79.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-79.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-79.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-78.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-78.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-78.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-78.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-78.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-77.8000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-77.6000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-77.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-77.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-77.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-76.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-76.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-76.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-76.2000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-76.0000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-75.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-75.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-75.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-75.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-75.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-74.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-74.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-74.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-74.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-74.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-73.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-73.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-73.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-73.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-73.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-72.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-72.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-72.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-72.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-72.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-71.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-71.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-71.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-71.2000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-71.0000E-03,+0.0E+00,-201.0050E-03,-188.4422E-03
-70.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-70.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-70.4000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-70.2000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-70.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-69.8000E-03,-201.0050E-03,-389.4472E-03,-201.0050E-03
-69.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-69.4000E-03,-188.4422E-03,-201.0050E-03,+0.0E+00
-69.2000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-69.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-68.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-68.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-68.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-68.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-68.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-67.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-67.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-67.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-67.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-67.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-66.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-66.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-66.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-66.2000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-66.0000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-65.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-65.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-65.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-65.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-65.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-64.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-64.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-64.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-64.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-64.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-63.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-63.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-63.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-63.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-63.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-62.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-62.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-62.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-62.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-62.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-61.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-61.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-61.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-61.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-61.0000E-03,-188.4422E-03,-201.0050E-03,+0.0E+00
-60.8000E-03,+0.0E+00,-201.0050E-03,-188.4422E-03
-60.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-60.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-60.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-60.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-59.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-59.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-59.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-59.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-59.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-58.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-58.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-58.4000E-03,-201.0050E-03,-389.4472E-03,+0.0E+00
-58.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-58.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-57.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-57.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-57.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-57.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-57.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-56.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-56.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-56.4000E-03,-188.4422E-03,-201.0050E-03,+0.0E+00
-56.2000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-56.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-55.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-55.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-55.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-55.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-55.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-54.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-54.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-54.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-54.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-54.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-53.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-53.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-53.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-53.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-53.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-52.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-52.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-52.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-52.2000E-03,-188.4422E-03,-201.0050E-03,-188.4422E-03
-52.0000E-03,+0.0E+00,-201.0050E-03,+0.0E+00
-51.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-51.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-51.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-51.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-51.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-50.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-50.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-50.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-50.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-50.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-49.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-49.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-49.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-49.2000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-49.0000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-48.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-48.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-48.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-48.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-48.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-47.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-47.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-47.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-47.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-47.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-46.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-46.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-46.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-46.2000E-03,-201.0050E-03,-389.4472E-03,-188.4422E-03
-46.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-45.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-45.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-45.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-45.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-45.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-44.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-44.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-44.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-44.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-44.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-43.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-43.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-43.4000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-43.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-43.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-42.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-42.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-42.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-42.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-42.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-41.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-41.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-41.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-41.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-41.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-40.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-40.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-40.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-40.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-40.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-39.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-39.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-39.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-39.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-39.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-38.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-38.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-38.4000E-03,-201.0050E-03,-389.4472E-03,+0.0E+00
-38.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-38.0000E-03,-201.0050E-03,-188.4422E-03,+0.0E+00
-37.8000E-03,-201.0050E-03,+0.0E+00,+0.0E+00
-37.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-37.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-37.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-37.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-36.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-36.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-36.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-36.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-36.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-35.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-35.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-35.4000E-03,-201.0050E-03,-389.4472E-03,-201.0050E-03
-35.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-35.0000E-03,-188.4422E-03,-201.0050E-03,+0.0E+00
-34.8000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-34.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-34.4000E-03,-201.0050E-03,-389.4472E-03,-201.0050E-03
-34.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-34.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-33.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-33.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-33.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-33.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-33.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-32.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-32.6000E-03,-201.0050E-03,-389.4472E-03,-188.4422E-03
-32.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-32.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-32.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-31.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-31.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-31.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-31.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-31.0000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-30.8000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-30.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-30.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-30.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-30.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-29.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-29.6000E-03,-188.4422E-03,-201.0050E-03,-188.4422E-03
-29.4000E-03,+0.0E+00,-201.0050E-03,+0.0E+00
-29.2000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-29.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-28.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-28.6000E-03,-201.0050E-03,-389.4472E-03,-201.0050E-03
-28.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-28.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-28.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-27.8000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-27.6000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-27.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-27.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-27.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-26.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-26.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-26.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-26.2000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-26.0000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-25.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-25.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-25.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-25.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-25.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-24.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-24.6000E-03,-188.4422E-03,-201.0050E-03,-201.0050E-03
-24.4000E-03,+0.0E+00,-201.0050E-03,-201.0050E-03
-24.2000E-03,-389.4472E-03,-201.0050E-03,-201.0050E-03
-24.0000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-23.8000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-23.6000E-03,-201.0050E-03,-201.0050E-03,-188.4422E-03
-23.4000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-23.2000E-03,-201.0050E-03,-201.0050E-03,+0.0E+00
-23.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-22.8000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-22.6000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-22.4000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-22.2000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
-22.0000E-03,-201.0050E-03,-201.0050E-03,-201.0050E-03
